#legend:
#N	qx	qy	re	im
19157	-0.25	-1.9	0.00213022	-1.5786e-16
19158	-0.25	-1.85	0.00201066	-2.31152e-17
19159	-0.25	-1.8	3.93707e-05	4.71845e-17
19160	-0.25	-1.75	0.00524782	-8.42783e-16
19161	-0.25	-1.7	0.016853	-4.21603e-16
19162	-0.25	-1.65	0.0266987	-3.58079e-16
19163	-0.25	-1.6	0.0203941	-6.21248e-17
19164	-0.25	-1.55	0.00282946	-4.15748e-16
19165	-0.25	-1.5	0.00338691	-3.1353e-16
19166	-0.25	-1.45	0.010351	-3.28763e-16
19167	-0.25	-1.4	0.000855285	7.80842e-17
19168	-0.25	-1.35	0.0097438	-8.05562e-17
19169	-0.25	-1.3	0.0202692	7.16809e-16
19170	-0.25	-1.25	4.14116e-06	9.26451e-17
19171	-0.25	-1.2	0.0766712	-6.89016e-16
19172	-0.25	-1.15	0.270422	3.8329e-15
19173	-0.25	-1.1	0.314616	-4.00016e-17
19174	-0.25	-1.05	0.144328	9.49165e-17
19175	-0.25	-1	0.0135341	9.74969e-17
19176	-0.25	-0.95	0.0032845	-5.29579e-16
19177	-0.25	-0.9	0.00615618	-5.33915e-17
19178	-0.25	-0.85	0.000368405	-9.12356e-17
19179	-0.25	-0.8	0.000639217	-1.97428e-16
19180	-0.25	-0.75	0.00197909	7.00655e-17
19181	-0.25	-0.7	0.000119128	-1.93607e-16
19182	-0.25	-0.65	0.01869	-2.06388e-15
19183	-0.25	-0.6	0.121715	5.37406e-16
19184	-0.25	-0.55	0.225084	-5.8043e-15
19185	-0.25	-0.5	0.159207	4.15184e-16
19186	-0.25	-0.45	0.026771	2.69066e-16
19187	-0.25	-0.4	0.00386649	2.98448e-16
19188	-0.25	-0.35	0.0175096	-2.41886e-16
19189	-0.25	-0.3	0.00265405	-1.57058e-16
19190	-0.25	-0.25	0.00247891	2.09468e-15
19191	-0.25	-0.2	0.00400269	-1.11239e-17
19192	-0.25	-0.15	0.000117318	-1.11066e-16
19193	-0.25	-0.1	0.000720721	-1.80823e-16
19194	-0.25	-0.05	0.00808659	2.04806e-17
19195	-0.25	0	0.0195202	3.75307e-16
19196	-0.25	0.05	0.00998539	-3.36851e-16
19197	-0.25	0.1	0.000552722	2.14022e-17
19198	-0.25	0.15	1.09198e-05	2.30285e-17
19199	-0.25	0.2	0.00126411	4.93095e-17
19200	-0.25	0.25	0.0011215	-3.17888e-16
19201	-0.25	0.3	0.00142461	1.419e-16
19202	-0.25	0.35	0.0105292	4.62304e-17
19203	-0.25	0.4	0.0025654	-3.99854e-17
19204	-0.25	0.45	0.0197097	2.48022e-16
19205	-0.25	0.5	0.132804	-1.18889e-15
19206	-0.25	0.55	0.220586	1.00089e-15
19207	-0.25	0.6	0.148198	-6.00735e-16
19208	-0.25	0.65	0.0307479	6.55725e-17
19209	-0.25	0.7	0.000298015	-1.97195e-16
19210	-0.25	0.75	0.00805143	1.41293e-16
19211	-0.25	0.8	0.00232472	-1.3301e-16
19212	-0.25	0.85	0.000409436	3.95083e-17
19213	-0.25	0.9	0.00155406	5.92408e-17
19214	-0.25	0.95	0.000127558	-4.57533e-17
19215	-0.25	1	2.70973e-06	2.07083e-17
19216	-0.25	1.05	0.00273836	-8.73867e-17
19217	-0.25	1.1	0.019783	5.42535e-16
19218	-0.25	1.15	0.0332219	-2.40368e-16
19219	-0.25	1.2	0.0151362	6.36492e-16
19220	-0.25	1.25	1.1932e-06	-7.26415e-18
19221	-0.25	1.3	0.00806736	4.01046e-16
19222	-0.25	1.35	0.00517127	7.91251e-17
19223	-0.25	1.4	0.000589753	-4.51028e-18
19224	-0.25	1.45	0.00905616	-1.93855e-16
19225	-0.25	1.5	0.00365205	-4.62391e-16
19226	-0.25	1.55	0.00358406	-2.19009e-18
19227	-0.25	1.6	0.0275248	3.31094e-16
19228	-0.25	1.65	0.0307132	-4.91794e-17
19229	-0.25	1.7	0.00989309	1.02305e-16
19230	-0.25	1.75	0.000714228	4.19803e-17
19231	-0.25	1.8	1.00799e-05	5.18249e-17
19232	-0.25	1.85	0.00135441	1.45023e-16
19233	-0.25	1.9	0.00224937	-8.47304e-17
19234	-0.25	1.95	9.98741e-05	-1.35525e-17
19235	-0.25	2	0.00721099	-5.74952e-17
19236	-0.25	2.05	0.00595667	-1.91242e-16
19237	-0.25	2.1	0.00376688	-4.07595e-16
19238	-0.25	2.15	0.0708508	-1.89697e-15
19239	-0.25	2.2	0.162813	1.64476e-15
19240	-0.25	2.25	0.144449	-7.74879e-16
19241	-0.25	2.3	0.04753	3.21802e-16
19242	-0.25	2.35	0.000931755	1.70306e-16
19243	-0.25	2.4	0.00532121	2.46895e-16
19244	-0.25	2.45	0.00416094	-1.3893e-16
19245	-0.25	2.5	1.39322e-06	7.73036e-18
19246	-0.25	2.55	0.00226896	-1.06252e-16
19247	-0.25	2.6	0.00139451	2.11745e-16
19248	-0.25	2.65	0.000199046	-4.78133e-17
19249	-0.25	2.7	0.00496961	3.83276e-16
19250	-0.25	2.75	0.0129806	-1.14232e-16
19251	-0.25	2.8	0.0187409	-3.27483e-17
19252	-0.25	2.85	0.0128565	2.41582e-16
19253	-0.25	2.9	0.00100655	-4.88054e-17
19254	-0.25	2.95	0.0038416	-1.64994e-16
19255	-0.25	3	0.00769365	-4.41623e-16
19256	-0.25	3.05	0.000109779	-1.39537e-17
19257	-0.25	3.1	0.0107635	2.45604e-16
19258	-0.25	3.15	0.0154769	3.10055e-17
19259	-0.25	3.2	0.000918305	3.33975e-16
19260	-0.25	3.25	0.0918396	-1.66887e-15
19261	-0.25	3.3	0.273982	3.98963e-15
19262	-0.25	3.35	0.292314	-7.4218e-16
19263	-0.25	3.4	0.121372	1.87956e-15
19264	-0.25	3.45	0.00764037	1.45153e-16
19265	-0.25	3.5	0.00585063	-1.48328e-16
19266	-0.25	3.55	0.00733555	-1.42068e-16
19267	-0.25	3.6	0.000185488	4.77971e-17
19268	-0.25	3.65	0.00107085	1.02686e-16
19269	-0.25	3.7	0.000644043	4.03612e-17
19270	-0.25	3.75	1.41031e-06	1.86222e-17
19271	-0.25	3.8	0.00734834	5.5875e-17
19272	-0.25	3.85	0.0489895	-2.21857e-15
19273	-0.25	3.9	0.0938173	-1.15026e-16
19274	-0.25	3.95	0.0649695	1.36183e-15
19275	-0.25	4	0.00837267	-4.95394e-16
19276	-0.25	4.05	0.00407728	2.94019e-16
19277	-0.25	4.1	0.0108781	9.77842e-17
19278	-0.25	4.15	0.000956986	7.58887e-17
19279	-0.25	4.2	0.00342658	2.61103e-17
19280	-0.25	4.25	0.0050835	1.56215e-16
19281	-0.25	4.3	4.14446e-05	6.35261e-17
19282	-0.25	4.35	0.0032083	-1.63555e-16
19283	-0.25	4.4	0.00237919	2.79453e-18
19284	-0.25	4.45	0.000315216	1.21897e-16
19285	-0.25	4.5	0.00438973	-1.67916e-16
19286	-0.25	4.55	0.00187619	-1.52103e-16
19287	-0.25	4.6	0.00068811	-1.97775e-16
19288	-0.25	4.65	0.00437167	-1.69976e-16
19289	-0.25	4.7	0.000945912	-2.53215e-17
19290	-0.25	4.75	0.00204011	2.20928e-16
19291	-0.25	4.8	0.00626164	-5.59719e-17
19292	-0.25	4.85	0.000413869	3.2667e-17
19293	-0.25	4.9	0.0105348	-2.43235e-16
19294	-0.25	4.95	0.0433704	1.2822e-15
19295	-0.25	5	0.053226	1.13007e-15
19296	-0.2	-5	0.0778624	8.93821e-16
19297	-0.2	-4.95	0.101393	5.26732e-16
19298	-0.2	-4.9	0.031231	1.26599e-15
19299	-0.2	-4.85	0.00137421	3.84483e-16
19300	-0.2	-4.8	0.0216581	2.71493e-16
19301	-0.2	-4.75	0.0070296	-3.71229e-16
19302	-0.2	-4.7	0.00315536	1.8511e-16
19303	-0.2	-4.65	0.0138522	2.94528e-16
19304	-0.2	-4.6	0.00204393	3.14988e-17
19305	-0.2	-4.55	0.00517077	-1.4409e-16
19306	-0.2	-4.5	0.0110894	-8.37384e-17
19307	-0.2	-4.45	0.000662418	-5.8059e-17
19308	-0.2	-4.4	0.00541105	4.41352e-17
19309	-0.2	-4.35	0.0065798	1.16427e-16
19310	-0.2	-4.3	7.77549e-05	6.60198e-17
19311	-0.2	-4.25	0.00876589	-7.43654e-17
19312	-0.2	-4.2	0.00545694	-3.12589e-16
19313	-0.2	-4.15	0.00141726	1.93625e-16
19314	-0.2	-4.1	0.0151406	9.64018e-17
19315	-0.2	-4.05	0.00542125	-5.34268e-16
19316	-0.2	-4	0.0109082	3.63392e-16
19317	-0.2	-3.95	0.0863131	4.195e-16
19318	-0.2	-3.9	0.135483	1.51761e-16
19319	-0.2	-3.85	0.0854621	7.52382e-17
19320	-0.2	-3.8	0.0184762	-3.31186e-16
19321	-0.2	-3.75	6.28876e-06	7.43546e-17
19322	-0.2	-3.7	0.00248856	1.17788e-16
19323	-0.2	-3.65	0.0011022	1.28641e-17
19324	-0.2	-3.6	6.98872e-05	5.72079e-17
19325	-0.2	-3.55	0.00181631	-3.42228e-17
19326	-0.2	-3.5	0.00145228	-1.54228e-17
19327	-0.2	-3.45	0.00228769	1.56738e-16
19328	-0.2	-3.4	0.0465017	1.08895e-15
19329	-0.2	-3.35	0.145259	2.25032e-15
19330	-0.2	-3.3	0.176353	-5.52569e-16
19331	-0.2	-3.25	0.0761025	2.79778e-17
19332	-0.2	-3.2	0.000972131	-2.08096e-16
19333	-0.2	-3.15	0.0207539	2.64708e-16
19334	-0.2	-3.1	0.0181067	-3.0723e-16
19335	-0.2	-3.05	0.000228838	-1.47397e-16
19336	-0.2	-3	0.0195179	4.01448e-16
19337	-0.2	-2.95	0.0115054	-5.92083e-17
19338	-0.2	-2.9	0.00335627	-1.41412e-16
19339	-0.2	-2.85	0.0419665	-6.32968e-16
19340	-0.2	-2.8	0.0434419	-7.20225e-16
19341	-0.2	-2.75	0.00884615	1.63606e-16
19342	-0.2	-2.7	0.00187963	-2.06107e-16
19343	-0.2	-2.65	0.000385736	-2.06551e-16
19344	-0.2	-2.6	0.00509231	3.02601e-16
19345	-0.2	-2.55	0.0106466	-6.7123e-17
19346	-0.2	-2.5	7.03679e-06	-2.1684e-18
19347	-0.2	-2.45	0.020509	-4.57913e-16
19348	-0.2	-2.4	0.0241165	2.18152e-16
19349	-0.2	-2.35	0.00374062	2.9371e-16
19350	-0.2	-2.3	0.165151	-5.43836e-16
19351	-0.2	-2.25	0.428643	8.32667e-16
19352	-0.2	-2.2	0.410293	-2.99684e-16
19353	-0.2	-2.15	0.151907	-2.36372e-15
19354	-0.2	-2.1	0.00694756	-1.19457e-16
19355	-0.2	-2.05	0.00968255	-1.24683e-16
19356	-0.2	-2	0.0108019	-7.13405e-17
19357	-0.2	-1.95	0.000148927	-1.55258e-17
19358	-0.2	-1.9	0.00380897	2.89157e-17
19359	-0.2	-1.85	0.00330921	-1.35699e-16
19360	-0.2	-1.8	5.81149e-05	-5.68122e-18
19361	-0.2	-1.75	0.00691886	-2.25221e-16
19362	-0.2	-1.7	0.0229832	4.34993e-16
19363	-0.2	-1.65	0.0450176	4.16778e-16
19364	-0.2	-1.6	0.0423184	2.22012e-16
19365	-0.2	-1.55	0.00677893	8.2639e-16
19366	-0.2	-1.5	0.00894172	1.64549e-16
19367	-0.2	-1.45	0.0292877	-8.5652e-17
19368	-0.2	-1.4	0.00255164	3.10353e-16
19369	-0.2	-1.35	0.0303596	1.2539e-15
19370	-0.2	-1.3	0.0656124	1.57079e-16
19371	-0.2	-1.25	1.38967e-05	3.77866e-16
19372	-0.2	-1.2	0.266833	-5.79425e-15
19373	-0.2	-1.15	0.978912	3.56953e-15
19374	-0.2	-1.1	1.19164	2.16885e-15
19375	-0.2	-1.05	0.577678	-5.68095e-15
19376	-0.2	-1	0.0581587	1.80372e-15
19377	-0.2	-0.95	0.0155348	-1.7821e-16
19378	-0.2	-0.9	0.0332309	6.17806e-16
19379	-0.2	-0.85	0.0023189	-4.93214e-16
19380	-0.2	-0.8	0.00352961	3.62557e-17
19381	-0.2	-0.75	0.0032022	5.36219e-17
19382	-0.2	-0.7	9.55509e-05	6.5025e-18
19383	-0.2	-0.65	0.0198983	-1.11826e-15
19384	-0.2	-0.6	0.166717	3.19249e-15
19385	-0.2	-0.55	0.362524	-1.25146e-15
19386	-0.2	-0.5	0.286265	8.57053e-15
19387	-0.2	-0.45	0.0522228	1.68933e-15
19388	-0.2	-0.4	0.00805714	8.66077e-16
19389	-0.2	-0.35	0.0387012	-3.42033e-16
19390	-0.2	-0.3	0.00621792	3.38867e-16
19391	-0.2	-0.25	0.00618991	-3.66254e-16
19392	-0.2	-0.2	0.0107924	-2.41907e-16
19393	-0.2	-0.15	0.000347756	-2.54094e-16
19394	-0.2	-0.1	0.00201732	-4.75336e-16
19395	-0.2	-0.05	0.0212566	4.24509e-16
19396	-0.2	0	0.0523512	2.48065e-16
19397	-0.2	0.05	0.0248105	-3.9942e-17
19398	-0.2	0.1	0.000992047	-3.67545e-17
19399	-0.2	0.15	3.85078e-05	-8.75602e-17
19400	-0.2	0.2	0.00364627	-8.50015e-18
19401	-0.2	0.25	0.00283503	-1.86309e-16
19402	-0.2	0.3	0.00328584	-2.56739e-16
19403	-0.2	0.35	0.0225108	-2.39175e-16
19404	-0.2	0.4	0.00511618	-4.10696e-16
19405	-0.2	0.45	0.0367002	1.43171e-15
19406	-0.2	0.5	0.230171	2.83194e-17
19407	-0.2	0.55	0.353397	2.30141e-15
19408	-0.2	0.6	0.216971	2.16212e-16
19409	-0.2	0.65	0.0404054	7.55559e-16
19410	-0.2	0.7	0.000341464	-3.98986e-17
19411	-0.2	0.75	0.00765328	-6.91938e-17
19412	-0.2	0.8	0.00166952	1.68702e-16
19413	-0.2	0.85	0.000184461	4.34331e-17
19414	-0.2	0.9	0.000447613	6.7806e-17
19415	-0.2	0.95	0.000317412	8.16838e-17
19416	-0.2	1	0.00286287	-2.37397e-16
19417	-0.2	1.05	0.0508399	-1.47994e-16
19418	-0.2	1.1	0.160457	-4.20454e-17
19419	-0.2	1.15	0.18605	-1.60614e-16
19420	-0.2	1.2	0.0684172	-9.18102e-17
19421	-0.2	1.25	4.67885e-06	-9.31763e-17
19422	-0.2	1.3	0.0285163	6.27016e-16
19423	-0.2	1.35	0.0168353	5.42665e-16
19424	-0.2	1.4	0.00178854	-2.63288e-16
19425	-0.2	1.45	0.0256843	-1.83881e-17
19426	-0.2	1.5	0.00965185	-2.63353e-16
19427	-0.2	1.55	0.00870334	-6.11707e-17
19428	-0.2	1.6	0.0593153	-1.00071e-15
19429	-0.2	1.65	0.0536541	-1.9971e-16
19430	-0.2	1.7	0.0104648	-3.37089e-16
19431	-0.2	1.75	0.00150825	-7.05707e-17
19432	-0.2	1.8	6.06016e-05	9.8966e-17
19433	-0.2	1.85	0.00625421	-1.82796e-17
19434	-0.2	1.9	0.00891529	-2.98589e-17
19435	-0.2	1.95	0.000359987	-3.80555e-17
19436	-0.2	2	0.0242744	1.71706e-15
19437	-0.2	2.05	0.0189742	-2.18673e-16
19438	-0.2	2.1	0.0114254	-6.98877e-17
19439	-0.2	2.15	0.205085	3.36756e-15
19440	-0.2	2.2	0.449513	3.13019e-15
19441	-0.2	2.25	0.379385	-3.08639e-15
19442	-0.2	2.3	0.118249	3.54102e-15
19443	-0.2	2.35	0.00218424	-1.04897e-16
19444	-0.2	2.4	0.0116909	-4.18654e-16
19445	-0.2	2.45	0.00853297	2.88636e-16
19446	-0.2	2.5	2.66234e-06	-9.84456e-18
19447	-0.2	2.55	0.00403601	-6.62448e-18
19448	-0.2	2.6	0.00228808	1.79815e-16
19449	-0.2	2.65	0.000292176	-1.05336e-16
19450	-0.2	2.7	0.00642491	-5.87746e-17
19451	-0.2	2.75	0.0176663	1.14725e-16
19452	-0.2	2.8	0.0332409	3.05512e-16
19453	-0.2	2.85	0.0287063	3.30953e-16
19454	-0.2	2.9	0.00260175	2.76466e-16
19455	-0.2	2.95	0.0109089	-1.23371e-16
19456	-0.2	3	0.0233122	-3.78782e-16
19457	-0.2	3.05	0.000349062	1.18563e-16
19458	-0.2	3.1	0.0355613	1.94316e-16
19459	-0.2	3.15	0.0528264	-5.06347e-16
19460	-0.2	3.2	0.00322858	-3.31763e-16
19461	-0.2	3.25	0.332323	-9.15256e-15
19462	-0.2	3.3	1.02153	3.60257e-15
19463	-0.2	3.35	1.1266	6.80012e-15
19464	-0.2	3.4	0.486359	3.85354e-15
19465	-0.2	3.45	0.0321381	-1.27704e-15
19466	-0.2	3.5	0.0262366	-8.2704e-16
19467	-0.2	3.55	0.0359833	-3.20566e-16
19468	-0.2	3.6	0.00103948	-2.87539e-16
19469	-0.2	3.65	0.00728166	2.83715e-16
19470	-0.2	3.7	0.00442499	-6.23938e-17
19471	-0.2	3.75	1.95026e-06	4.33406e-17
19472	-0.2	3.8	0.00547882	5.96326e-16
19473	-0.2	3.85	0.0590645	1.71431e-18
19474	-0.2	3.9	0.147839	1.63258e-15
19475	-0.2	3.95	0.119017	8.0885e-16
19476	-0.2	4	0.0168489	7.41941e-16
19477	-0.2	4.05	0.00874121	2.61681e-16
19478	-0.2	4.1	0.0243949	-7.15746e-16
19479	-0.2	4.15	0.00221864	-4.22297e-18
19480	-0.2	4.2	0.00814756	5.17799e-16
19481	-0.2	4.25	0.0123295	-8.08953e-16
19482	-0.2	4.3	0.000102186	6.17914e-17
19483	-0.2	4.35	0.00803926	1.01617e-16
19484	-0.2	4.4	0.00614401	-1.62863e-16
19485	-0.2	4.45	0.000671751	1.34116e-17
19486	-0.2	4.5	0.0105787	3.26087e-16
19487	-0.2	4.55	0.00455989	6.3068e-17
19488	-0.2	4.6	0.0016667	1.88597e-17
19489	-0.2	4.65	0.0104765	-1.0259e-16
19490	-0.2	4.7	0.0022262	-2.73092e-16
19491	-0.2	4.75	0.00467251	-2.28946e-16
19492	-0.2	4.8	0.0137876	4.45282e-17
19493	-0.2	4.85	0.000861593	1.87442e-16
19494	-0.2	4.9	0.0202616	9.98572e-16
19495	-0.2	4.95	0.0747241	-2.61683e-16
19496	-0.2	5	0.079177	-1.48208e-15
19497	-0.15	-5	0.00242678	1.44003e-16
19498	-0.15	-4.95	0.00461683	2.11979e-16
19499	-0.15	-4.9	0.00167477	2.67252e-16
19500	-0.15	-4.85	8.05144e-05	1.04917e-16
19501	-0.15	-4.8	0.00133927	-6.36816e-17
19502	-0.15	-4.75	0.00045017	-3.57553e-17
19503	-0.15	-4.7	0.000206809	6.64934e-17
19504	-0.15	-4.65	0.00092155	5.10863e-17
19505	-0.15	-4.6	0.000137083	-5.83836e-17
19506	-0.15	-4.55	0.000347022	-7.81967e-17
19507	-0.15	-4.5	0.000733832	7.08933e-18
19508	-0.15	-4.45	3.62215e-05	-7.2796e-17
19509	-0.15	-4.4	0.000393772	-1.42911e-17
19510	-0.15	-4.35	0.000460382	9.87993e-17
19511	-0.15	-4.3	5.32942e-06	6.89471e-17
19512	-0.15	-4.25	0.000588098	-1.17067e-17
19513	-0.15	-4.2	0.000356307	-1.46449e-17
19514	-0.15	-4.15	8.92111e-05	4.423e-17
19515	-0.15	-4.1	0.000905783	-1.19289e-16
19516	-0.15	-4.05	0.000301788	-1.03381e-16
19517	-0.15	-4	0.00054731	-2.17415e-16
19518	-0.15	-3.95	0.00371687	-5.17761e-17
19519	-0.15	-3.9	0.00464033	5.77554e-17
19520	-0.15	-3.85	0.00207809	-2.49638e-16
19521	-0.15	-3.8	0.000288734	2.78044e-17
19522	-0.15	-3.75	9.4296e-08	-5.52401e-17
19523	-0.15	-3.7	9.76148e-05	7.84393e-17
19524	-0.15	-3.65	0.000131082	4.76344e-17
19525	-0.15	-3.6	1.79626e-05	4.33681e-18
19526	-0.15	-3.55	0.000629704	5.68122e-17
19527	-0.15	-3.5	0.000479904	-2.03142e-16
19528	-0.15	-3.45	0.000630398	-3.85651e-17
19529	-0.15	-3.4	0.0104653	1.45885e-16
19530	-0.15	-3.35	0.02713	1.47094e-16
19531	-0.15	-3.3	0.0280075	-1.83078e-16
19532	-0.15	-3.25	0.010522	1.09754e-16
19533	-0.15	-3.2	0.000119385	-4.26525e-17
19534	-0.15	-3.15	0.00230028	-2.19822e-17
19535	-0.15	-3.1	0.00183269	-1.2425e-17
19536	-0.15	-3.05	2.13099e-05	-9.10784e-17
19537	-0.15	-3	0.00167643	-2.13057e-16
19538	-0.15	-2.95	0.000907549	-2.51838e-16
19539	-0.15	-2.9	0.000239125	-6.14363e-17
19540	-0.15	-2.85	0.00257815	-1.27762e-16
19541	-0.15	-2.8	0.00197015	1.513e-16
19542	-0.15	-2.75	0.000119153	2.22272e-16
19543	-0.15	-2.7	0.000354761	3.48517e-17
19544	-0.15	-2.65	4.95034e-05	-3.2255e-17
19545	-0.15	-2.6	0.000537524	-9.54694e-17
19546	-0.15	-2.55	0.00100657	5.50775e-17
19547	-0.15	-2.5	6.15821e-07	-1.45717e-17
19548	-0.15	-2.45	0.00168589	-9.09104e-18
19549	-0.15	-2.4	0.0018738	3.44066e-16
19550	-0.15	-2.35	0.000275095	-6.23254e-17
19551	-0.15	-2.3	0.0114714	-2.18532e-16
19552	-0.15	-2.25	0.0279736	9.81203e-17
19553	-0.15	-2.2	0.0249497	-3.22463e-16
19554	-0.15	-2.15	0.0085117	-3.63034e-16
19555	-0.15	-2.1	0.000354021	-7.11562e-17
19556	-0.15	-2.05	0.000443298	4.2891e-17
19557	-0.15	-2	0.00044259	1.14069e-16
19558	-0.15	-1.95	5.54227e-06	-1.46367e-17
19559	-0.15	-1.9	0.000133402	-6.62448e-18
19560	-0.15	-1.85	0.00011172	-6.36644e-17
19561	-0.15	-1.8	1.77367e-06	9.94539e-17
19562	-0.15	-1.75	0.000157707	1.11011e-16
19563	-0.15	-1.7	0.000521451	1.50704e-17
19564	-0.15	-1.65	0.0017492	-5.52726e-17
19565	-0.15	-1.6	0.00233123	3.78083e-16
19566	-0.15	-1.55	0.000448048	-1.6404e-16
19567	-0.15	-1.5	0.000656208	-1.8774e-16
19568	-0.15	-1.45	0.00229838	3.92156e-17
19569	-0.15	-1.4	0.000209904	-6.76542e-17
19570	-0.15	-1.35	0.00258915	4.13276e-16
19571	-0.15	-1.3	0.00576596	1.04279e-16
19572	-0.15	-1.25	1.25483e-06	2.3126e-17
19573	-0.15	-1.2	0.0247449	5.21951e-16
19574	-0.15	-1.15	0.0933804	-6.78559e-16
19575	-0.15	-1.1	0.117369	5.00793e-16
19576	-0.15	-1.05	0.0591275	-3.42727e-16
19577	-0.15	-1	0.00624972	3.79812e-16
19578	-0.15	-0.95	0.00178126	-4.79163e-17
19579	-0.15	-0.9	0.00417391	-1.28565e-16
19580	-0.15	-0.85	0.000333203	1.76102e-16
19581	-0.15	-0.8	0.000616782	-1.51387e-16
19582	-0.15	-0.75	0.000603038	-4.90276e-17
19583	-0.15	-0.7	4.26713e-06	-5.5007e-17
19584	-0.15	-0.65	0.00026035	-3.17698e-17
19585	-0.15	-0.6	0.00401815	2.03602e-16
19586	-0.15	-0.55	0.0124672	-7.19319e-16
19587	-0.15	-0.5	0.0119844	-1.23007e-15
19588	-0.15	-0.45	0.00247856	1.14323e-16
19589	-0.15	-0.4	0.000418847	1.34894e-16
19590	-0.15	-0.35	0.00216856	1.20346e-18
19591	-0.15	-0.3	0.000373993	1.40822e-16
19592	-0.15	-0.25	0.000402164	5.34024e-17
19593	-0.15	-0.2	0.000770876	-3.95951e-17
19594	-0.15	-0.15	2.77001e-05	-4.42571e-17
19595	-0.15	-0.1	0.000127486	8.21825e-18
19596	-0.15	-0.05	0.001194	2.34459e-16
19597	-0.15	0	0.00326589	1.65146e-16
19598	-0.15	0.05	0.00130359	3.33609e-17
19599	-0.15	0.1	1.7323e-05	7.80626e-19
19600	-0.15	0.15	6.17657e-06	-8.13152e-18
19601	-0.15	0.2	0.000325412	-3.10949e-17
19602	-0.15	0.25	0.000203925	-1.58727e-17
19603	-0.15	0.3	0.000206415	-1.13711e-16
19604	-0.15	0.35	0.00126806	-1.09179e-16
19605	-0.15	0.4	0.000259946	-4.00938e-17
19606	-0.15	0.45	0.0016705	-6.36427e-17
19607	-0.15	0.5	0.00921642	-1.25941e-16
19608	-0.15	0.55	0.0120534	2.55807e-16
19609	-0.15	0.6	0.00597474	-2.62377e-16
19610	-0.15	0.65	0.000820805	-1.02219e-16
19611	-0.15	0.7	4.4137e-06	-6.41848e-17
19612	-0.15	0.75	6.05575e-05	9.33715e-17
19613	-0.15	0.8	3.06483e-05	-5.87638e-18
19614	-0.15	0.85	2.48415e-05	6.657e-18
19615	-0.15	0.9	0.000443621	1.89952e-17
19616	-0.15	0.95	0.000245851	-5.18032e-17
19617	-0.15	1	0.0010662	1.22992e-16
19618	-0.15	1.05	0.0121765	-2.42547e-16
19619	-0.15	1.1	0.0288818	3.58188e-16
19620	-0.15	1.15	0.0273752	1.94213e-16
19621	-0.15	1.2	0.0086495	-1.92294e-16
19622	-0.15	1.25	5.24514e-07	-1.42356e-17
19623	-0.15	1.3	0.0028935	5.20634e-17
19624	-0.15	1.35	0.00156654	-1.06458e-16
19625	-0.15	1.4	0.000153709	-8.79505e-17
19626	-0.15	1.45	0.00204126	4.70804e-16
19627	-0.15	1.5	0.00070486	2.45051e-16
19628	-0.15	1.55	0.000572566	3.4315e-17
19629	-0.15	1.6	0.00333613	-1.8451e-16
19630	-0.15	1.65	0.00218002	2.14108e-16
19631	-0.15	1.7	0.000130017	-9.32414e-19
19632	-0.15	1.75	0.000300191	1.62067e-16
19633	-0.15	1.8	8.11931e-06	-6.35342e-17
19634	-0.15	1.85	0.00067254	4.41704e-17
19635	-0.15	1.9	0.000848953	-5.18032e-17
19636	-0.15	1.95	3.15362e-05	-3.40548e-17
19637	-0.15	2	0.00198999	5.18899e-17
19638	-0.15	2.05	0.0014666	-1.32945e-16
19639	-0.15	2.1	0.000834402	-3.87385e-17
19640	-0.15	2.15	0.0141263	7.10044e-17
19641	-0.15	2.2	0.0290563	6.09853e-16
19642	-0.15	2.25	0.0228255	-5.42264e-16
19643	-0.15	2.3	0.00654818	-2.21275e-16
19644	-0.15	2.35	0.000109866	-2.17816e-17
19645	-0.15	2.4	0.000527801	-1.11564e-17
19646	-0.15	2.45	0.000344858	2.7555e-17
19647	-0.15	2.5	9.82133e-08	5.03612e-18
19648	-0.15	2.55	0.000142235	2.58203e-17
19649	-0.15	2.6	7.97951e-05	3.66515e-17
19650	-0.15	2.65	9.4272e-06	-1.81821e-17
19651	-0.15	2.7	0.000148223	-4.36446e-17
19652	-0.15	2.75	0.000402835	1.67672e-16
19653	-0.15	2.8	0.00143301	-5.1505e-17
19654	-0.15	2.85	0.00175383	-1.01221e-16
19655	-0.15	2.9	0.000188033	-1.82845e-16
19656	-0.15	2.95	0.000864946	-1.22743e-16
19657	-0.15	3	0.00195775	3.63799e-16
19658	-0.15	3.05	3.04826e-05	-1.28977e-16
19659	-0.15	3.1	0.00319632	-1.84959e-16
19660	-0.15	3.15	0.00485896	-2.75816e-16
19661	-0.15	3.2	0.000302985	2.93412e-17
19662	-0.15	3.25	0.0317854	3.47183e-16
19663	-0.15	3.3	0.0996317	-1.85679e-15
19664	-0.15	3.35	0.112273	-2.10482e-15
19665	-0.15	3.4	0.049711	-2.81142e-16
19666	-0.15	3.45	0.00338958	-7.34214e-16
19667	-0.15	3.5	0.00288293	1.28444e-16
19668	-0.15	3.55	0.00418397	-2.35566e-16
19669	-0.15	3.6	0.000131362	-5.26258e-17
19670	-0.15	3.65	0.00105118	1.78209e-16
19671	-0.15	3.7	0.000804597	-2.09969e-17
19672	-0.15	3.75	4.39395e-07	-5.42657e-17
19673	-0.15	3.8	0.000114694	-1.01193e-16
19674	-0.15	3.85	0.00112107	1.21024e-18
