#legend:
#N	qx	qy	re	im
35525	3.8	2.45	0.991327	-1.67257e-15
35526	3.8	2.5	0.373498	-8.78392e-15
35527	3.8	2.55	0.145404	4.6669e-15
35528	3.8	2.6	0.258646	5.01899e-15
35529	3.8	2.65	0.54557	-7.08007e-15
35530	3.8	2.7	0.7689	-3.49461e-15
35531	3.8	2.75	0.614042	-7.67614e-15
35532	3.8	2.8	0.486483	-1.85712e-15
35533	3.8	2.85	0.663785	-5.69239e-15
35534	3.8	2.9	0.596798	5.98757e-15
35535	3.8	2.95	0.224612	-1.4651e-15
35536	3.8	3	0.0445491	-4.89799e-16
35537	3.8	3.05	0.158704	-8.48909e-16
35538	3.8	3.1	0.501838	1.85566e-15
35539	3.8	3.15	0.948305	1.05855e-14
35540	3.8	3.2	1.20913	3.60502e-15
35541	3.8	3.25	1.04742	5.95613e-15
35542	3.8	3.3	0.467721	1.71839e-14
35543	3.8	3.35	0.0369742	-2.44657e-15
35544	3.8	3.4	0.198023	-2.7521e-15
35545	3.8	3.45	0.59402	-3.19926e-14
35546	3.8	3.5	1.02097	-1.49585e-15
35547	3.8	3.55	1.32364	-3.54881e-15
35548	3.8	3.6	0.974229	4.67998e-15
35549	3.8	3.65	0.311535	-4.16191e-15
35550	3.8	3.7	0.0450014	8.86227e-16
35551	3.8	3.75	0.0634134	1.07401e-15
35552	3.8	3.8	0.170346	5.40921e-15
35553	3.8	3.85	0.162698	-3.1235e-15
35554	3.8	3.9	0.0082433	3.57787e-16
35555	3.8	3.95	0.134152	-3.20946e-15
35556	3.8	4	0.187854	9.03097e-16
35557	3.8	4.05	0.0324727	2.50234e-16
35558	3.8	4.1	0.48986	9.6795e-15
35559	3.8	4.15	0.828291	1.06285e-14
35560	3.8	4.2	0.335259	1.04325e-14
35561	3.8	4.25	0.523351	-1.17424e-14
35562	3.8	4.3	1.32329	-3.8577e-14
35563	3.8	4.35	1.04493	-3.31696e-15
35564	3.8	4.4	0.287698	-3.58025e-15
35565	3.8	4.45	0.14864	-6.9467e-16
35566	3.8	4.5	0.248351	1.50392e-15
35567	3.8	4.55	0.295877	-8.40517e-16
35568	3.8	4.6	0.193629	8.53441e-16
35569	3.8	4.65	0.0450905	7.96585e-16
35570	3.8	4.7	0.204901	-7.32444e-16
35571	3.8	4.75	0.30333	-2.88086e-15
35572	3.8	4.8	0.13763	1.80697e-15
35573	3.8	4.85	0.174523	4.8881e-15
35574	3.8	4.9	0.273651	1.13802e-15
35575	3.8	4.95	0.148919	-4.93399e-16
35576	3.8	5	0.0351143	-5.94837e-16
35577	3.85	-5	0.0129226	6.35342e-16
35578	3.85	-4.95	0.0967805	-8.69053e-16
35579	3.85	-4.9	0.219687	-3.5793e-15
35580	3.85	-4.85	0.316609	-2.18996e-15
35581	3.85	-4.8	0.361138	-2.06237e-15
35582	3.85	-4.75	0.318934	-7.61865e-15
35583	3.85	-4.7	0.204241	3.21921e-16
35584	3.85	-4.65	0.121414	-7.35696e-16
35585	3.85	-4.6	0.0765793	2.25319e-15
35586	3.85	-4.55	0.0118485	9.9378e-16
35587	3.85	-4.5	0.0291737	-4.68419e-16
35588	3.85	-4.45	0.0998678	-4.9444e-16
35589	3.85	-4.4	0.0474076	4.96348e-16
35590	3.85	-4.35	0.0700626	5.47652e-16
35591	3.85	-4.3	0.289804	7.20981e-15
35592	3.85	-4.25	0.303941	7.83488e-16
35593	3.85	-4.2	0.0676139	3.46164e-15
35594	3.85	-4.15	0.0275701	9.39353e-17
35595	3.85	-4.1	0.26677	-2.67061e-16
35596	3.85	-4.05	0.492928	9.32782e-15
35597	3.85	-4	0.452774	-7.88146e-15
35598	3.85	-3.95	0.300506	3.88968e-16
35599	3.85	-3.9	0.409472	-1.31193e-15
35600	3.85	-3.85	0.498902	1.008e-15
35601	3.85	-3.8	0.219737	-5.989e-15
35602	3.85	-3.75	0.00685349	7.03864e-17
35603	3.85	-3.7	0.0457667	4.74139e-15
35604	3.85	-3.65	0.119751	1.88868e-15
35605	3.85	-3.6	0.215114	2.40623e-15
35606	3.85	-3.55	0.178279	2.81238e-15
35607	3.85	-3.5	0.34388	1.73151e-15
35608	3.85	-3.45	1.06026	-2.31967e-15
35609	3.85	-3.4	1.20007	4.0338e-15
35610	3.85	-3.35	0.427426	3.9605e-15
35611	3.85	-3.3	0.143459	-1.52001e-15
35612	3.85	-3.25	0.323605	1.43895e-15
35613	3.85	-3.2	0.207071	-3.13265e-15
35614	3.85	-3.15	0.293985	2.07213e-15
35615	3.85	-3.1	0.509667	1.05723e-15
35616	3.85	-3.05	0.337789	-4.40186e-15
35617	3.85	-3	0.173211	5.08404e-16
35618	3.85	-2.95	0.185708	4.08562e-15
35619	3.85	-2.9	0.27993	8.57647e-16
35620	3.85	-2.85	0.394809	-2.7995e-15
35621	3.85	-2.8	0.182408	2.99899e-15
35622	3.85	-2.75	0.0319963	-2.79286e-15
35623	3.85	-2.7	0.379381	3.95695e-15
35624	3.85	-2.65	0.608093	-5.1464e-15
35625	3.85	-2.6	0.629205	-2.29742e-15
35626	3.85	-2.55	0.690486	-4.77192e-15
35627	3.85	-2.5	0.426258	5.24119e-15
35628	3.85	-2.45	0.18857	-1.549e-15
35629	3.85	-2.4	0.373643	-4.31987e-15
35630	3.85	-2.35	0.349371	-6.11011e-15
35631	3.85	-2.3	0.0726586	2.82946e-15
35632	3.85	-2.25	0.00630841	-4.02044e-16
35633	3.85	-2.2	0.0121393	1.69786e-17
35634	3.85	-2.15	0.0633979	3.38252e-15
35635	3.85	-2.1	0.225382	5.52396e-15
35636	3.85	-2.05	0.291079	-7.18815e-15
35637	3.85	-2	0.280005	-3.94027e-15
35638	3.85	-1.95	0.266781	-2.02935e-15
35639	3.85	-1.9	0.217835	-4.74906e-15
35640	3.85	-1.85	0.17906	-9.11486e-16
35641	3.85	-1.8	0.1438	-1.51655e-15
35642	3.85	-1.75	0.151506	-5.71447e-16
35643	3.85	-1.7	0.182535	-4.1142e-15
35644	3.85	-1.65	0.0879643	-2.55344e-15
35645	3.85	-1.6	0.0202696	-2.78965e-17
35646	3.85	-1.55	0.090515	-1.8069e-15
35647	3.85	-1.5	0.0648511	1.54028e-15
35648	3.85	-1.45	0.00382365	-4.03139e-16
35649	3.85	-1.4	0.14447	-7.60102e-16
35650	3.85	-1.35	0.363848	-2.37977e-15
35651	3.85	-1.3	0.47525	-1.38942e-15
35652	3.85	-1.25	0.477108	-3.65096e-15
35653	3.85	-1.2	0.384713	9.50166e-15
35654	3.85	-1.15	0.202836	-4.45101e-15
35655	3.85	-1.1	0.0778921	3.01677e-15
35656	3.85	-1.05	0.149052	2.72295e-15
35657	3.85	-1	0.265442	2.22736e-15
35658	3.85	-0.95	0.395528	-1.64365e-17
35659	3.85	-0.9	0.695851	-7.09933e-15
35660	3.85	-0.85	0.810705	-2.15429e-15
35661	3.85	-0.8	0.448341	4.22459e-15
35662	3.85	-0.75	0.17148	-6.59292e-16
35663	3.85	-0.7	0.401123	-1.55296e-15
35664	3.85	-0.65	0.706497	4.13734e-15
35665	3.85	-0.6	0.524088	-2.15908e-16
35666	3.85	-0.55	0.0749963	1.08229e-14
35667	3.85	-0.5	0.134	8.30228e-16
35668	3.85	-0.45	0.444355	3.26471e-15
35669	3.85	-0.4	0.223633	-8.29545e-15
35670	3.85	-0.35	0.198098	-5.34768e-15
35671	3.85	-0.3	0.813385	4.84783e-15
35672	3.85	-0.25	0.789597	9.74812e-15
35673	3.85	-0.2	0.135266	1.28022e-15
35674	3.85	-0.15	0.087018	2.77401e-15
35675	3.85	-0.1	0.296889	1.31036e-15
35676	3.85	-0.05	0.225944	2.72764e-15
35677	3.85	0	0.270939	-4.39232e-16
35678	3.85	0.05	0.237643	-3.96952e-15
35679	3.85	0.1	0.047142	2.65066e-15
35680	3.85	0.15	0.25662	5.59178e-15
35681	3.85	0.2	0.569804	-3.84376e-15
35682	3.85	0.25	0.371389	-1.22397e-14
35683	3.85	0.3	0.0337633	2.48135e-15
35684	3.85	0.35	0.154126	-4.69156e-15
35685	3.85	0.4	0.494357	2.99254e-15
35686	3.85	0.45	0.436432	8.12496e-15
35687	3.85	0.5	0.178407	4.15466e-17
35688	3.85	0.55	0.231755	3.46468e-16
35689	3.85	0.6	0.234742	2.42386e-15
35690	3.85	0.65	0.0361725	-9.6507e-16
35691	3.85	0.7	0.102379	1.61112e-16
35692	3.85	0.75	0.186317	-7.03712e-15
35693	3.85	0.8	0.0650003	-1.66562e-15
35694	3.85	0.85	0.0456148	5.07168e-16
35695	3.85	0.9	0.0160099	-2.06085e-16
35696	3.85	0.95	0.256436	2.85117e-15
35697	3.85	1	0.954351	1.49282e-14
35698	3.85	1.05	0.964184	1.37739e-14
35699	3.85	1.1	0.257059	5.67909e-15
35700	3.85	1.15	0.101196	-1.08919e-15
35701	3.85	1.2	0.191854	1.69806e-15
35702	3.85	1.25	0.0657989	1.5871e-15
35703	3.85	1.3	0.244136	-2.78839e-15
35704	3.85	1.35	0.339346	6.74374e-16
35705	3.85	1.4	0.0889073	-2.03826e-15
35706	3.85	1.45	0.0719731	2.86555e-15
35707	3.85	1.5	0.124746	-2.40996e-16
35708	3.85	1.55	0.10815	2.13852e-15
35709	3.85	1.6	0.21964	1.21778e-16
35710	3.85	1.65	0.120826	-6.12119e-16
35711	3.85	1.7	0.0137044	1.31845e-15
35712	3.85	1.75	0.285933	-8.21825e-16
35713	3.85	1.8	0.48982	1.13989e-15
35714	3.85	1.85	0.558703	-1.07748e-15
35715	3.85	1.9	0.597035	3.52442e-15
35716	3.85	1.95	0.335329	1.32704e-14
35717	3.85	2	0.188348	2.14494e-15
35718	3.85	2.05	0.369346	4.16292e-15
35719	3.85	2.1	0.287209	6.60082e-15
35720	3.85	2.15	0.0429114	8.61681e-16
35721	3.85	2.2	0.0087661	2.56782e-16
35722	3.85	2.25	0.0114919	1.21739e-15
35723	3.85	2.3	0.0811887	3.00612e-15
35724	3.85	2.35	0.253047	-7.75411e-16
35725	3.85	2.4	0.321105	-2.37614e-16
35726	3.85	2.45	0.315618	-2.95663e-15
35727	3.85	2.5	0.280017	7.00855e-16
35728	3.85	2.55	0.200732	3.12001e-16
35729	3.85	2.6	0.152505	-7.29909e-16
35730	3.85	2.65	0.117595	-1.79313e-15
35731	3.85	2.7	0.11081	-3.98544e-15
35732	3.85	2.75	0.12462	-3.90429e-16
35733	3.85	2.8	0.0654909	-8.03481e-16
35734	3.85	2.85	0.0411052	1.21855e-15
35735	3.85	2.9	0.0854921	-1.02871e-15
35736	3.85	2.95	0.0403544	-1.58998e-15
35737	3.85	3	0.00607721	-8.61008e-16
35738	3.85	3.05	0.148992	1.58406e-15
35739	3.85	3.1	0.349529	2.34914e-15
35740	3.85	3.15	0.434606	-1.16569e-15
35741	3.85	3.2	0.404413	5.51531e-15
35742	3.85	3.25	0.319347	-1.11525e-14
35743	3.85	3.3	0.16276	1.21559e-15
35744	3.85	3.35	0.0897684	3.52279e-16
35745	3.85	3.4	0.301576	-7.27023e-15
35746	3.85	3.45	0.496635	6.07977e-15
35747	3.85	3.5	0.455475	-4.59667e-15
35748	3.85	3.55	0.494172	1.33183e-14
35749	3.85	3.6	0.57458	3.60033e-15
35750	3.85	3.65	0.421591	2.4441e-15
35751	3.85	3.7	0.279889	4.32146e-15
35752	3.85	3.75	0.415487	-1.60917e-15
35753	3.85	3.8	0.628966	9.35432e-15
35754	3.85	3.85	0.503814	3.0304e-14
35755	3.85	3.9	0.119096	2.79113e-15
35756	3.85	3.95	0.152016	1.54629e-15
35757	3.85	4	0.40856	-1.29666e-15
35758	3.85	4.05	0.159307	5.51525e-15
35759	3.85	4.1	0.0449498	1.1241e-16
35760	3.85	4.15	0.492361	-3.07454e-15
35761	3.85	4.2	0.46633	3.31219e-15
35762	3.85	4.25	0.0407226	7.31403e-16
35763	3.85	4.3	0.184054	-8.27723e-16
35764	3.85	4.35	0.420405	-6.86456e-15
35765	3.85	4.4	0.226609	-9.30636e-16
35766	3.85	4.45	0.151359	-1.05276e-15
35767	3.85	4.5	0.235097	-2.46452e-15
35768	3.85	4.55	0.0997961	3.2131e-15
35769	3.85	4.6	0.0222517	5.39933e-16
35770	3.85	4.65	0.255012	2.96685e-15
35771	3.85	4.7	0.399366	3.71838e-16
35772	3.85	4.75	0.204619	3.40583e-15
35773	3.85	4.8	0.0420059	-3.50458e-16
35774	3.85	4.85	0.114735	-2.97436e-15
35775	3.85	4.9	0.148281	3.5685e-15
35776	3.85	4.95	0.0692417	-7.71952e-18
35777	3.85	5	0.0276633	-1.23321e-15
35778	3.9	-5	0.00479926	4.31426e-16
35779	3.9	-4.95	0.0965932	-2.73661e-15
35780	3.9	-4.9	0.228569	6.05332e-16
35781	3.9	-4.85	0.243536	-1.39147e-15
35782	3.9	-4.8	0.144604	1.11148e-15
35783	3.9	-4.75	0.10387	4.28494e-15
35784	3.9	-4.7	0.112825	-6.21942e-16
35785	3.9	-4.65	0.0582792	6.62404e-16
35786	3.9	-4.6	0.00112532	1.21214e-16
35787	3.9	-4.55	0.0605406	-1.8768e-15
35788	3.9	-4.5	0.268346	-3.10771e-15
35789	3.9	-4.45	0.451625	3.20087e-15
35790	3.9	-4.4	0.357342	2.21797e-15
35791	3.9	-4.35	0.107873	6.3274e-17
35792	3.9	-4.3	0.0171912	2.39695e-16
35793	3.9	-4.25	0.0842358	-4.39579e-16
35794	3.9	-4.2	0.103104	1.41614e-15
35795	3.9	-4.15	0.0163387	-8.57691e-16
35796	3.9	-4.1	0.224719	7.46577e-15
35797	3.9	-4.05	0.91659	-1.3145e-14
35798	3.9	-4	1.07461	7.0932e-15
35799	3.9	-3.95	0.288464	1.11518e-14
35800	3.9	-3.9	0.0767216	1.34237e-14
35801	3.9	-3.85	0.745122	-6.77106e-15
35802	3.9	-3.8	0.736196	-2.4268e-14
35803	3.9	-3.75	0.173736	-1.04294e-14
35804	3.9	-3.7	0.141842	-1.62249e-15
35805	3.9	-3.65	0.192849	8.17228e-16
35806	3.9	-3.6	0.0119641	3.84155e-16
35807	3.9	-3.55	0.150558	-6.93135e-15
35808	3.9	-3.5	0.587533	-8.62687e-15
35809	3.9	-3.45	0.93294	2.976e-15
35810	3.9	-3.4	0.831288	2.55512e-15
35811	3.9	-3.35	0.313405	1.52649e-14
35812	3.9	-3.3	0.146559	3.14293e-15
35813	3.9	-3.25	0.385093	-5.42201e-15
35814	3.9	-3.2	0.282834	1.18502e-14
35815	3.9	-3.15	0.0318957	3.83799e-15
35816	3.9	-3.1	0.0582462	-7.92118e-16
35817	3.9	-3.05	0.124927	-3.02705e-15
35818	3.9	-3	0.292404	-6.59021e-16
35819	3.9	-2.95	0.610857	7.82018e-15
35820	3.9	-2.9	0.633779	-2.37215e-15
35821	3.9	-2.85	0.341781	-1.53501e-15
35822	3.9	-2.8	0.155287	-8.51923e-16
35823	3.9	-2.75	0.143035	4.75774e-15
35824	3.9	-2.7	0.0830511	-4.15787e-15
35825	3.9	-2.65	0.0759198	-4.01194e-15
35826	3.9	-2.6	0.389215	3.23574e-15
35827	3.9	-2.55	0.592008	1.42026e-15
35828	3.9	-2.5	0.305427	8.50231e-16
35829	3.9	-2.45	0.237429	-5.13845e-15
35830	3.9	-2.4	0.544876	1.21647e-17
35831	3.9	-2.35	0.400248	-7.06642e-15
35832	3.9	-2.3	0.0315983	-2.8505e-15
35833	3.9	-2.25	0.0708258	-9.45424e-17
35834	3.9	-2.2	0.127039	-2.49202e-15
35835	3.9	-2.15	0.0286653	5.18075e-16
35836	3.9	-2.1	0.0473208	-8.51402e-16
35837	3.9	-2.05	0.0466712	4.95036e-16
35838	3.9	-2	0.0447599	-2.3594e-15
35839	3.9	-1.95	0.190845	-4.46214e-16
35840	3.9	-1.9	0.2845	2.66153e-15
35841	3.9	-1.85	0.269847	2.76797e-17
35842	3.9	-1.8	0.223478	2.10632e-15
35843	3.9	-1.75	0.109894	1.46126e-15
35844	3.9	-1.7	0.0756037	6.06771e-16
35845	3.9	-1.65	0.214469	-5.12957e-15
35846	3.9	-1.6	0.32127	-1.1512e-15
35847	3.9	-1.55	0.260867	-3.21835e-15
35848	3.9	-1.5	0.116912	2.93125e-16
35849	3.9	-1.45	0.0344384	-2.53655e-16
35850	3.9	-1.4	0.0377809	-1.2146e-15
35851	3.9	-1.35	0.0177416	3.92108e-15
35852	3.9	-1.3	0.0093705	8.36549e-16
35853	3.9	-1.25	0.135921	5.89118e-15
35854	3.9	-1.2	0.238587	1.17951e-15
35855	3.9	-1.15	0.111217	-9.26375e-16
35856	3.9	-1.1	0.0057347	1.95895e-15
35857	3.9	-1.05	0.205338	1.20599e-15
35858	3.9	-1	0.379085	-2.16314e-15
35859	3.9	-0.95	0.275968	2.58834e-15
35860	3.9	-0.9	0.262498	-6.24869e-16
35861	3.9	-0.85	0.353473	4.18816e-15
35862	3.9	-0.8	0.203557	2.89014e-15
35863	3.9	-0.75	0.0727164	1.83907e-15
35864	3.9	-0.7	0.227788	-1.12359e-15
35865	3.9	-0.65	0.388811	2.06132e-15
35866	3.9	-0.6	0.348165	2.34148e-15
35867	3.9	-0.55	0.119088	-3.79547e-16
35868	3.9	-0.5	0.0580535	-5.93194e-15
35869	3.9	-0.45	0.427503	-1.04254e-14
35870	3.9	-0.4	0.490307	3.90092e-15
35871	3.9	-0.35	0.0795167	3.30385e-15
35872	3.9	-0.3	0.383445	-8.33609e-15
35873	3.9	-0.25	1.15323	8.78221e-15
35874	3.9	-0.2	0.958443	-9.83941e-16
35875	3.9	-0.15	0.215663	4.39365e-15
35876	3.9	-0.1	0.0240922	-6.19887e-16
35877	3.9	-0.05	0.229431	-8.84895e-15
35878	3.9	0	0.423873	-1.82901e-15
35879	3.9	0.05	0.351687	-3.23295e-15
35880	3.9	0.1	0.0636232	-1.01249e-15
35881	3.9	0.15	0.267237	-8.30988e-15
35882	3.9	0.2	0.842587	1.00877e-14
35883	3.9	0.25	0.703057	1.24698e-14
35884	3.9	0.3	0.0819656	-9.29658e-15
35885	3.9	0.35	0.224647	1.58282e-14
35886	3.9	0.4	0.841503	9.49826e-16
35887	3.9	0.45	0.64607	7.95088e-15
35888	3.9	0.5	0.0395719	2.21641e-15
35889	3.9	0.55	0.253071	-1.57253e-14
35890	3.9	0.6	0.634224	-1.20088e-15
35891	3.9	0.65	0.259407	-1.43694e-14
35892	3.9	0.7	0.0132065	-2.33565e-15
35893	3.9	0.75	0.226404	-1.85249e-15
35894	3.9	0.8	0.1276	-1.59681e-16
35895	3.9	0.85	0.0376374	3.8108e-15
35896	3.9	0.9	0.315018	3.18246e-15
35897	3.9	0.95	0.456131	4.3009e-15
35898	3.9	1	0.512989	1.30052e-15
35899	3.9	1.05	0.516061	-3.62518e-15
35900	3.9	1.1	0.214251	1.07958e-14
35901	3.9	1.15	0.104512	7.92682e-16
35902	3.9	1.2	0.278181	-3.94051e-15
35903	3.9	1.25	0.179821	-2.07265e-15
35904	3.9	1.3	0.0107573	1.59165e-15
35905	3.9	1.35	0.00478882	2.54918e-16
35906	3.9	1.4	0.0113137	4.5363e-17
35907	3.9	1.45	0.221722	6.4948e-16
35908	3.9	1.5	0.480767	-3.19037e-15
35909	3.9	1.55	0.376261	6.99493e-15
35910	3.9	1.6	0.172639	5.48867e-16
35911	3.9	1.65	0.144748	3.6414e-15
35912	3.9	1.7	0.115397	9.77083e-16
35913	3.9	1.75	0.0189187	-3.71231e-16
35914	3.9	1.8	0.0824728	2.33949e-15
35915	3.9	1.85	0.409575	-4.70912e-16
35916	3.9	1.9	0.520057	-1.51853e-16
35917	3.9	1.95	0.229585	5.0294e-16
35918	3.9	2	0.259439	2.26277e-15
35919	3.9	2.05	0.556572	8.65913e-15
35920	3.9	2.1	0.340427	1.3115e-14
35921	3.9	2.15	0.0127699	-1.62606e-15
35922	3.9	2.2	0.0924269	-1.67813e-15
35923	3.9	2.25	0.11336	3.39572e-17
35924	3.9	2.3	0.0218585	-4.99709e-16
35925	3.9	2.35	0.0555522	1.37783e-15
35926	3.9	2.4	0.0381692	5.52206e-16
35927	3.9	2.45	0.0677343	-9.80693e-16
35928	3.9	2.5	0.23064	2.64827e-15
35929	3.9	2.55	0.287645	-1.72837e-15
35930	3.9	2.6	0.3028	7.4849e-16
35931	3.9	2.65	0.315686	7.13588e-15
35932	3.9	2.7	0.18077	-3.38321e-15
35933	3.9	2.75	0.11506	-2.19068e-15
35934	3.9	2.8	0.251977	-2.95142e-15
35935	3.9	2.85	0.318799	2.75653e-16
35936	3.9	2.9	0.218114	-2.18412e-15
35937	3.9	2.95	0.0955193	-4.95058e-16
35938	3.9	3	0.0310907	-3.13562e-16
35939	3.9	3.05	0.0148059	-9.63921e-16
35940	3.9	3.1	0.00351062	8.52942e-17
35941	3.9	3.15	0.011744	8.89479e-17
35942	3.9	3.2	0.0707263	-1.38748e-15
35943	3.9	3.25	0.0852725	1.28495e-15
35944	3.9	3.3	0.00986492	2.31419e-15
35945	3.9	3.35	0.0671035	-1.14674e-15
35946	3.9	3.4	0.336955	5.14395e-15
35947	3.9	3.45	0.409188	-5.93544e-15
35948	3.9	3.5	0.151783	-9.37984e-15
35949	3.9	3.55	0.0808223	-4.18014e-15
35950	3.9	3.6	0.278518	-4.66914e-15
35951	3.9	3.65	0.284112	-3.54317e-15
35952	3.9	3.7	0.132752	1.60449e-15
35953	3.9	3.75	0.119628	-3.83027e-16
35954	3.9	3.8	0.224037	-1.24974e-15
35955	3.9	3.85	0.292312	1.39398e-15
35956	3.9	3.9	0.15543	-3.1732e-15
35957	3.9	3.95	0.0295766	-1.64413e-15
35958	3.9	4	0.24642	4.79933e-15
35959	3.9	4.05	0.291528	-4.57416e-15
35960	3.9	4.1	0.00710078	3.61386e-16
35961	3.9	4.15	0.376366	3.72116e-15
35962	3.9	4.2	1.147	7.19867e-16
35963	3.9	4.25	0.972595	-3.86596e-15
35964	3.9	4.3	0.267019	-8.49971e-15
35965	3.9	4.35	0.117601	-1.66785e-15
35966	3.9	4.4	0.18054	1.15151e-15
35967	3.9	4.45	0.0740979	2.36894e-15
35968	3.9	4.5	0.0662802	3.93184e-15
35969	3.9	4.55	0.194403	-6.56549e-15
35970	3.9	4.6	0.529557	-1.63235e-14
35971	3.9	4.65	0.93828	8.5871e-15
35972	3.9	4.7	0.781548	-2.65433e-14
35973	3.9	4.75	0.209535	-4.75223e-15
35974	3.9	4.8	0.00289274	4.36283e-17
35975	3.9	4.85	0.0703558	-8.62678e-16
35976	3.9	4.9	0.0504176	-1.13416e-15
35977	3.9	4.95	0.0896019	7.06943e-16
35978	3.9	5	0.110065	2.30298e-15
35979	3.95	-5	0.100516	5.35422e-16
35980	3.95	-4.95	0.0959463	6.72075e-16
35981	3.95	-4.9	0.0779116	-8.16795e-16
35982	3.95	-4.85	0.138594	-1.23174e-15
35983	3.95	-4.8	0.108446	4.22535e-16
35984	3.95	-4.75	0.0231147	-8.20481e-16
35985	3.95	-4.7	0.0279637	1.83824e-15
35986	3.95	-4.65	0.0217541	-5.67211e-16
35987	3.95	-4.6	0.0354312	-2.09546e-15
35988	3.95	-4.55	0.225645	1.56502e-15
35989	3.95	-4.5	0.532882	-1.59832e-14
35990	3.95	-4.45	0.796678	-1.54156e-14
35991	3.95	-4.4	0.842272	-1.24397e-15
35992	3.95	-4.35	0.595768	-8.01039e-15
35993	3.95	-4.3	0.242536	-5.24377e-15
35994	3.95	-4.25	0.096692	-4.35502e-16
35995	3.95	-4.2	0.232241	8.08884e-15
35996	3.95	-4.15	0.195148	-3.71582e-15
35997	3.95	-4.1	0.0384039	1.77766e-16
35998	3.95	-4.05	0.754474	-8.09639e-15
35999	3.95	-4	1.70566	4.80302e-15
36000	3.95	-3.95	1.16445	-5.96991e-14
36001	3.95	-3.9	0.411943	3.16669e-15
36002	3.95	-3.85	1.08723	-1.71464e-14
36003	3.95	-3.8	1.28289	2.31351e-15
36004	3.95	-3.75	0.289394	-1.77135e-14
36005	3.95	-3.7	0.0673122	-6.20164e-16
36006	3.95	-3.65	0.26	-1.60024e-15
36007	3.95	-3.6	0.0105783	-6.21942e-16
36008	3.95	-3.55	0.667822	3.92908e-14
36009	3.95	-3.5	1.85435	7.84143e-15
36010	3.95	-3.45	1.76041	-2.06727e-14
36011	3.95	-3.4	0.797804	-3.13569e-15
36012	3.95	-3.35	0.133579	-9.94213e-16
36013	3.95	-3.3	0.165546	-1.09271e-14
36014	3.95	-3.25	0.864195	6.34516e-14
36015	3.95	-3.2	1.32825	-1.0748e-14
36016	3.95	-3.15	1.05914	4.89292e-15
36017	3.95	-3.1	0.675625	1.59433e-14
36018	3.95	-3.05	0.455066	3.50141e-15
36019	3.95	-3	0.570029	1.87858e-15
36020	3.95	-2.95	1.01953	-1.06269e-14
36021	3.95	-2.9	0.852582	6.80935e-15
36022	3.95	-2.85	0.159827	-1.15073e-15
36023	3.95	-2.8	0.168239	-5.40058e-15
36024	3.95	-2.75	0.462543	-1.02085e-14
36025	3.95	-2.7	0.185734	-7.67849e-15
36026	3.95	-2.65	0.0617352	-1.27073e-15
36027	3.95	-2.6	0.341192	-7.56777e-15
36028	3.95	-2.55	0.362664	-2.16108e-15
36029	3.95	-2.5	0.582682	3.82125e-15
36030	3.95	-2.45	1.38937	-2.54043e-14
36031	3.95	-2.4	1.57038	3.91831e-16
36032	3.95	-2.35	0.682986	3.94997e-16
36033	3.95	-2.3	0.0394298	9.18276e-16
36034	3.95	-2.25	0.0517165	3.45767e-15
36035	3.95	-2.2	0.0612484	-4.53437e-15
36036	3.95	-2.15	0.228023	-9.67477e-16
36037	3.95	-2.1	0.545458	1.57454e-15
36038	3.95	-2.05	0.353853	-6.30921e-15
36039	3.95	-2	0.0342051	-9.9378e-16
36040	3.95	-1.95	0.149568	1.61223e-15
36041	3.95	-1.9	0.213081	5.50526e-15
36042	3.95	-1.85	0.140858	2.52811e-15
36043	3.95	-1.8	0.237832	5.00445e-15
36044	3.95	-1.75	0.249907	2.02713e-16
36045	3.95	-1.7	0.297071	6.74386e-15
36046	3.95	-1.65	0.605337	7.0955e-15
36047	3.95	-1.6	0.621515	-8.17434e-17
36048	3.95	-1.55	0.241303	-1.44053e-14
36049	3.95	-1.5	0.0248328	2.94162e-15
36050	3.95	-1.45	0.00726834	-5.22396e-17
36051	3.95	-1.4	0.0653408	1.12148e-15
36052	3.95	-1.35	0.298826	-4.0515e-15
36053	3.95	-1.3	0.594056	-6.75228e-15
36054	3.95	-1.25	0.88665	3.64825e-15
36055	3.95	-1.2	1.0271	1.23697e-16
36056	3.95	-1.15	0.588042	-1.12551e-14
36057	3.95	-1.1	0.0336427	1.04991e-15
36058	3.95	-1.05	0.337219	1.25211e-14
36059	3.95	-1	0.889177	1.99759e-14
36060	3.95	-0.95	0.58433	1.89798e-14
36061	3.95	-0.9	0.0702507	-1.52771e-15
36062	3.95	-0.85	0.0946942	2.98925e-16
36063	3.95	-0.8	0.114235	1.01853e-15
36064	3.95	-0.75	0.0118474	2.17068e-16
36065	3.95	-0.7	0.0821114	-1.90851e-15
36066	3.95	-0.65	0.0642751	-1.91194e-15
36067	3.95	-0.6	0.0582768	5.33341e-16
36068	3.95	-0.55	0.176029	-3.16967e-15
36069	3.95	-0.5	0.0645557	-2.11862e-15
36070	3.95	-0.45	0.108519	4.75602e-15
36071	3.95	-0.4	0.384738	5.32849e-15
36072	3.95	-0.35	0.1322	-1.77289e-16
36073	3.95	-0.3	0.157612	1.72053e-15
36074	3.95	-0.25	1.2651	7.86605e-15
36075	3.95	-0.2	1.71686	-3.28279e-15
36076	3.95	-0.15	0.750509	3.54792e-15
36077	3.95	-0.1	0.057747	8.43404e-16
36078	3.95	-0.05	0.155262	1.14311e-14
36079	3.95	0	0.286412	1.23139e-15
