#legend:
#N	qx	qy	re	im
37332	4.25	2.35	0.140819	5.23548e-15
37333	4.25	2.4	0.0087663	6.25368e-17
37334	4.25	2.45	0.0456667	-1.16365e-15
37335	4.25	2.5	0.0769886	-4.9973e-16
37336	4.25	2.55	0.0850717	1.28278e-15
37337	4.25	2.6	0.0619814	7.30405e-16
37338	4.25	2.65	0.0840702	-8.92212e-16
37339	4.25	2.7	0.172892	1.59725e-16
37340	4.25	2.75	0.179522	8.88699e-16
37341	4.25	2.8	0.0754917	9.49588e-16
37342	4.25	2.85	0.0212768	-3.6555e-16
37343	4.25	2.9	0.00954197	2.37874e-16
37344	4.25	2.95	0.0264265	-1.12935e-15
37345	4.25	3	0.323367	5.38072e-15
37346	4.25	3.05	0.714314	-1.37538e-15
37347	4.25	3.1	0.578739	1.23679e-15
37348	4.25	3.15	0.217576	1.43041e-15
37349	4.25	3.2	0.330308	1.67487e-14
37350	4.25	3.25	0.449464	-7.71737e-15
37351	4.25	3.3	0.149976	5.3841e-15
37352	4.25	3.35	0.00940605	-7.86567e-16
37353	4.25	3.4	0.084928	9.36035e-16
37354	4.25	3.45	0.0432136	1.51036e-15
37355	4.25	3.5	0.0451873	-3.90952e-16
37356	4.25	3.55	0.0576711	2.25589e-15
37357	4.25	3.6	0.229494	3.88846e-15
37358	4.25	3.65	0.744172	-1.71347e-16
37359	4.25	3.7	0.762073	3.50781e-15
37360	4.25	3.75	0.216706	2.63824e-15
37361	4.25	3.8	0.128087	8.52247e-15
37362	4.25	3.85	0.236888	-1.58437e-16
37363	4.25	3.9	0.222415	-1.66489e-15
37364	4.25	3.95	0.554419	3.44463e-15
37365	4.25	4	0.717755	8.34104e-16
37366	4.25	4.05	0.425756	-4.97974e-17
37367	4.25	4.1	0.157919	-1.36061e-14
37368	4.25	4.15	0.039853	-2.96692e-16
37369	4.25	4.2	0.711886	-1.32723e-14
37370	4.25	4.25	1.52993	3.41485e-15
37371	4.25	4.3	0.699619	-3.15514e-14
37372	4.25	4.35	0.0580873	-6.79198e-15
37373	4.25	4.4	1.25771	-2.11344e-15
37374	4.25	4.45	1.45389	1.72363e-14
37375	4.25	4.5	0.291575	1.06826e-15
37376	4.25	4.55	0.13317	2.34142e-15
37377	4.25	4.6	0.163702	-3.76229e-15
37378	4.25	4.65	0.0956486	3.00975e-15
37379	4.25	4.7	0.784818	-1.81039e-14
37380	4.25	4.75	0.68587	-6.75618e-15
37381	4.25	4.8	0.208721	-1.8745e-15
37382	4.25	4.85	0.941127	-5.80265e-17
37383	4.25	4.9	0.976056	-1.15525e-14
37384	4.25	4.95	0.118382	-4.87891e-17
37385	4.25	5	0.450649	-8.90347e-15
37386	4.3	-5	0.0193119	6.00691e-16
37387	4.3	-4.95	0.0658033	2.7702e-15
37388	4.3	-4.9	0.0894933	3.68749e-16
37389	4.3	-4.85	0.230679	3.41614e-15
37390	4.3	-4.8	0.381002	4.85466e-15
37391	4.3	-4.75	0.291761	-6.07665e-15
37392	4.3	-4.7	0.113151	3.81052e-15
37393	4.3	-4.65	0.0340882	4.33757e-16
37394	4.3	-4.6	0.0219739	-2.81871e-16
37395	4.3	-4.55	0.0964811	-2.75897e-15
37396	4.3	-4.5	0.213774	8.52183e-16
37397	4.3	-4.45	0.224798	-3.96111e-15
37398	4.3	-4.4	0.154214	-1.72891e-15
37399	4.3	-4.35	0.0965629	1.38669e-15
37400	4.3	-4.3	0.0708438	-2.42037e-16
37401	4.3	-4.25	0.0975134	-8.74886e-16
37402	4.3	-4.2	0.121156	8.24666e-16
37403	4.3	-4.15	0.114834	-4.37996e-16
37404	4.3	-4.1	0.158247	1.14232e-15
37405	4.3	-4.05	0.148224	-1.45847e-16
37406	4.3	-4	0.0962844	-8.92602e-16
37407	4.3	-3.95	0.293422	-1.3749e-15
37408	4.3	-3.9	0.454395	-2.61379e-15
37409	4.3	-3.85	0.199723	-5.01422e-16
37410	4.3	-3.8	0.129453	5.95535e-15
37411	4.3	-3.75	0.438209	2.52862e-15
37412	4.3	-3.7	0.370223	2.01909e-15
37413	4.3	-3.65	0.0486726	-6.90246e-16
37414	4.3	-3.6	0.0403887	1.05766e-15
37415	4.3	-3.55	0.0896075	-3.70173e-15
37416	4.3	-3.5	0.0676484	2.56323e-15
37417	4.3	-3.45	0.049512	2.4153e-15
37418	4.3	-3.4	0.0636176	1.64777e-15
37419	4.3	-3.35	0.713109	-9.6494e-17
37420	4.3	-3.3	1.77535	-1.24575e-15
37421	4.3	-3.25	1.96758	1.97932e-16
37422	4.3	-3.2	1.50268	7.39959e-15
37423	4.3	-3.15	1.29198	-1.5761e-14
37424	4.3	-3.1	0.942564	1.54114e-14
37425	4.3	-3.05	0.354664	5.00715e-15
37426	4.3	-3	0.121795	1.69565e-15
37427	4.3	-2.95	0.122704	-2.0187e-15
37428	4.3	-2.9	0.135083	-3.28852e-15
37429	4.3	-2.85	0.181551	1.83967e-15
37430	4.3	-2.8	0.112509	-2.09121e-16
37431	4.3	-2.75	0.0324311	-1.9134e-16
37432	4.3	-2.7	0.0276325	2.27986e-15
37433	4.3	-2.65	0.0959611	-1.60618e-15
37434	4.3	-2.6	0.490213	3.47335e-16
37435	4.3	-2.55	0.752389	5.31389e-16
37436	4.3	-2.5	0.310663	-1.44828e-14
37437	4.3	-2.45	0.0588653	-7.52436e-16
37438	4.3	-2.4	0.470924	-4.29465e-15
37439	4.3	-2.35	0.458688	2.93893e-15
37440	4.3	-2.3	0.0240714	-2.24903e-15
37441	4.3	-2.25	0.304498	8.15715e-15
37442	4.3	-2.2	0.928582	5.32656e-15
37443	4.3	-2.15	0.798817	-1.483e-14
37444	4.3	-2.1	0.214245	7.47063e-15
37445	4.3	-2.05	0.0133689	-4.64646e-16
37446	4.3	-2	0.169142	2.08427e-15
37447	4.3	-1.95	0.26081	2.62472e-15
37448	4.3	-1.9	0.193845	-1.27038e-15
37449	4.3	-1.85	0.0737717	-7.10196e-16
37450	4.3	-1.8	0.0188842	6.08151e-16
37451	4.3	-1.75	0.158855	7.48837e-16
37452	4.3	-1.7	0.416487	-4.40186e-15
37453	4.3	-1.65	0.467062	1.56173e-15
37454	4.3	-1.6	0.247407	-3.24005e-15
37455	4.3	-1.55	0.0840466	-4.89994e-16
37456	4.3	-1.5	0.0985265	1.92741e-15
37457	4.3	-1.45	0.109958	-2.65293e-15
37458	4.3	-1.4	0.0848244	4.24248e-16
37459	4.3	-1.35	0.118798	-2.68394e-15
37460	4.3	-1.3	0.248869	8.98413e-16
37461	4.3	-1.25	0.371105	2.06111e-15
37462	4.3	-1.2	0.2381	6.69775e-15
37463	4.3	-1.15	0.00990761	-5.29232e-16
37464	4.3	-1.1	0.155616	5.5955e-15
37465	4.3	-1.05	0.407737	-3.93349e-16
37466	4.3	-1	0.30959	-4.68268e-15
37467	4.3	-0.95	0.213297	2.19306e-15
37468	4.3	-0.9	0.265871	-2.4606e-15
37469	4.3	-0.85	0.13651	4.35849e-18
37470	4.3	-0.8	0.00484864	-2.30528e-16
37471	4.3	-0.75	0.0235778	3.57554e-16
37472	4.3	-0.7	0.0178137	-6.055e-16
37473	4.3	-0.65	0.245494	2.89667e-15
37474	4.3	-0.6	0.792763	-5.01124e-15
37475	4.3	-0.55	1.0169	-1.10049e-15
37476	4.3	-0.5	0.565091	2.4214e-14
37477	4.3	-0.45	0.0563472	3.93046e-15
37478	4.3	-0.4	0.2095	-2.28457e-16
37479	4.3	-0.35	0.488695	-5.77093e-15
37480	4.3	-0.3	0.155888	9.05026e-16
37481	4.3	-0.25	0.116568	-1.51167e-16
37482	4.3	-0.2	0.726479	-6.39007e-15
37483	4.3	-0.15	0.603103	-5.32115e-16
37484	4.3	-0.1	0.0653552	4.95452e-15
37485	4.3	-0.05	0.405972	9.02825e-15
37486	4.3	0	0.675834	-4.98928e-16
37487	4.3	0.05	0.278759	8.34663e-15
37488	4.3	0.1	0.126372	1.00113e-15
37489	4.3	0.15	0.0717061	3.69002e-15
37490	4.3	0.2	0.135001	7.88276e-15
37491	4.3	0.25	0.704175	-7.66257e-15
37492	4.3	0.3	0.655536	3.6864e-16
37493	4.3	0.35	0.0535333	1.20601e-15
37494	4.3	0.4	0.363586	7.72064e-15
37495	4.3	0.45	0.755264	-3.58269e-15
37496	4.3	0.5	0.326952	-2.24384e-14
37497	4.3	0.55	0.227819	-5.45059e-15
37498	4.3	0.6	0.464422	-1.5643e-14
37499	4.3	0.65	0.261367	1.25239e-15
37500	4.3	0.7	0.0723207	1.92809e-15
37501	4.3	0.75	0.0664058	-1.1787e-15
37502	4.3	0.8	0.0149538	1.49371e-15
37503	4.3	0.85	0.0539659	-3.57808e-16
37504	4.3	0.9	0.0490894	-5.69965e-16
37505	4.3	0.95	0.0157005	-4.90016e-16
37506	4.3	1	0.0452538	1.12508e-15
37507	4.3	1.05	0.0188536	-2.68143e-15
37508	4.3	1.1	0.498144	-2.70289e-15
37509	4.3	1.15	1.43475	-1.92131e-14
37510	4.3	1.2	1.54438	6.85981e-15
37511	4.3	1.25	0.966553	1.14548e-14
37512	4.3	1.3	0.760614	-2.29995e-14
37513	4.3	1.35	0.610877	1.06353e-14
37514	4.3	1.4	0.25211	-3.71487e-15
37515	4.3	1.45	0.145264	-3.7336e-15
37516	4.3	1.5	0.167738	3.57002e-15
37517	4.3	1.55	0.114403	-7.02433e-16
37518	4.3	1.6	0.0874662	-3.1572e-17
37519	4.3	1.65	0.0440894	3.67328e-17
37520	4.3	1.7	0.0248753	-5.16167e-16
37521	4.3	1.75	0.0281714	1.7509e-15
37522	4.3	1.8	0.110861	4.8067e-15
37523	4.3	1.85	0.484408	-1.6695e-15
37524	4.3	1.9	0.638884	3.1287e-15
37525	4.3	1.95	0.203675	-4.19855e-15
37526	4.3	2	0.0997226	-3.83955e-15
37527	4.3	2.05	0.517558	1.36544e-15
37528	4.3	2.1	0.395635	4.81468e-15
37529	4.3	2.15	0.00586054	-7.07247e-16
37530	4.3	2.2	0.39991	8.84024e-15
37531	4.3	2.25	0.975359	1.63502e-14
37532	4.3	2.3	0.728517	-8.05562e-16
37533	4.3	2.35	0.151517	-2.84482e-15
37534	4.3	2.4	0.0251974	1.44355e-15
37535	4.3	2.45	0.175958	-4.45403e-15
37536	4.3	2.5	0.212846	-8.48713e-16
37537	4.3	2.55	0.144037	1.45023e-15
37538	4.3	2.6	0.0568208	-3.73486e-16
37539	4.3	2.65	0.0148179	-4.12777e-16
37540	4.3	2.7	0.177297	7.18362e-15
37541	4.3	2.75	0.471862	-5.35461e-15
37542	4.3	2.8	0.499981	-3.99637e-15
37543	4.3	2.85	0.216025	-5.64197e-15
37544	4.3	2.9	0.0759291	-2.31568e-15
37545	4.3	2.95	0.215829	6.53908e-15
37546	4.3	3	0.296425	1.00887e-15
37547	4.3	3.05	0.19697	-2.04138e-15
37548	4.3	3.1	0.16318	-3.83721e-16
37549	4.3	3.15	0.338473	7.73817e-16
37550	4.3	3.2	0.452369	-1.69313e-15
37551	4.3	3.25	0.244127	9.4576e-15
37552	4.3	3.3	0.0462255	-2.32869e-15
37553	4.3	3.35	0.1105	-2.33977e-15
37554	4.3	3.4	0.0908534	7.33571e-16
37555	4.3	3.45	0.00305212	-5.30587e-16
37556	4.3	3.5	0.0875941	-1.58621e-15
37557	4.3	3.55	0.0604836	2.8341e-15
37558	4.3	3.6	0.0193993	-2.97583e-15
37559	4.3	3.65	0.272325	4.23645e-15
37560	4.3	3.7	0.32226	6.05926e-15
37561	4.3	3.75	0.100173	-2.36197e-15
37562	4.3	3.8	0.410342	8.48421e-16
37563	4.3	3.85	1.2887	2.34094e-14
37564	4.3	3.9	1.67725	-6.33929e-15
37565	4.3	3.95	0.846688	-1.22231e-14
37566	4.3	4	0.00777688	-1.20955e-15
37567	4.3	4.05	0.634516	1.09399e-14
37568	4.3	4.1	1.11078	4.36774e-15
37569	4.3	4.15	0.217928	5.67114e-15
37570	4.3	4.2	0.378171	3.87858e-15
37571	4.3	4.25	1.50903	-1.1708e-14
37572	4.3	4.3	0.848355	-1.37572e-14
37573	4.3	4.35	0.0037948	7.71171e-16
37574	4.3	4.4	0.825844	2.20548e-14
37575	4.3	4.45	1.03183	5.12828e-16
37576	4.3	4.5	0.433802	-3.46411e-15
37577	4.3	4.55	0.512193	-1.98907e-14
37578	4.3	4.6	0.331064	-5.59095e-15
37579	4.3	4.65	0.177034	-1.42709e-14
37580	4.3	4.7	0.863563	-2.90321e-14
37581	4.3	4.75	0.908555	1.60616e-15
37582	4.3	4.8	0.60638	-3.24333e-15
37583	4.3	4.85	1.09504	6.01689e-16
37584	4.3	4.9	0.905357	5.57393e-15
37585	4.3	4.95	0.1001	-3.59521e-17
37586	4.3	5	0.311914	-5.15018e-15
37587	4.35	-5	0.0261646	3.98802e-16
37588	4.35	-4.95	0.0626352	-3.46678e-15
37589	4.35	-4.9	0.117043	1.23784e-15
37590	4.35	-4.85	0.168957	-8.02494e-16
37591	4.35	-4.8	0.180921	7.71933e-15
37592	4.35	-4.75	0.221433	1.02642e-15
37593	4.35	-4.7	0.403122	4.39185e-16
37594	4.35	-4.65	0.475241	6.34131e-15
37595	4.35	-4.6	0.344576	-9.74405e-16
37596	4.35	-4.55	0.306225	-1.50601e-15
37597	4.35	-4.5	0.298425	-1.90747e-15
37598	4.35	-4.45	0.149978	-8.54568e-17
37599	4.35	-4.4	0.0458488	-4.40945e-17
37600	4.35	-4.35	0.015874	-6.9068e-16
37601	4.35	-4.3	0.0241865	2.24452e-16
37602	4.35	-4.25	0.176097	9.9404e-16
37603	4.35	-4.2	0.24523	-2.58149e-16
37604	4.35	-4.15	0.116255	-9.29118e-16
37605	4.35	-4.1	0.109407	3.43226e-15
37606	4.35	-4.05	0.128813	1.95774e-15
37607	4.35	-4	0.00964867	1.23005e-15
37608	4.35	-3.95	0.138482	2.79811e-15
37609	4.35	-3.9	0.389404	-1.50574e-16
37610	4.35	-3.85	0.261164	7.33398e-16
37611	4.35	-3.8	0.0891978	6.52863e-16
37612	4.35	-3.75	0.16802	-8.17488e-16
37613	4.35	-3.7	0.14076	-3.12142e-15
37614	4.35	-3.65	0.0529495	1.6911e-15
37615	4.35	-3.6	0.114624	-1.84922e-16
37616	4.35	-3.55	0.126678	-4.92965e-16
37617	4.35	-3.5	0.059332	2.26958e-15
37618	4.35	-3.45	0.00695974	-2.09121e-16
37619	4.35	-3.4	0.0957912	4.32636e-15
37620	4.35	-3.35	0.600252	-1.35685e-14
37621	4.35	-3.3	1.11773	-6.61884e-15
37622	4.35	-3.25	1.03586	8.95161e-15
37623	4.35	-3.2	0.855803	6.02773e-15
37624	4.35	-3.15	0.991755	3.93513e-15
37625	4.35	-3.1	0.845668	1.8359e-14
37626	4.35	-3.05	0.351613	6.99388e-15
37627	4.35	-3	0.113823	3.22277e-15
37628	4.35	-2.95	0.18589	2.62438e-15
37629	4.35	-2.9	0.307583	-1.91769e-15
37630	4.35	-2.85	0.327902	4.08501e-15
37631	4.35	-2.8	0.165202	-4.74508e-15
37632	4.35	-2.75	0.0142195	1.05744e-15
37633	4.35	-2.7	0.0105713	-3.36536e-17
37634	4.35	-2.65	0.0146177	-6.45751e-16
37635	4.35	-2.6	0.0810799	1.41766e-15
37636	4.35	-2.55	0.220393	-2.39826e-17
37637	4.35	-2.5	0.163029	3.64474e-15
37638	4.35	-2.45	0.0260428	-3.68499e-16
37639	4.35	-2.4	0.109514	8.09552e-16
37640	4.35	-2.35	0.166544	7.89733e-16
37641	4.35	-2.3	0.0366521	-1.68962e-15
37642	4.35	-2.25	0.123234	-5.64661e-15
37643	4.35	-2.2	0.45523	3.63507e-15
37644	4.35	-2.15	0.491241	4.57377e-15
37645	4.35	-2.1	0.182202	-6.04104e-15
37646	4.35	-2.05	0.0638433	1.95937e-16
37647	4.35	-2	0.287006	-2.63331e-15
37648	4.35	-1.95	0.484231	-2.49718e-15
37649	4.35	-1.9	0.456136	-4.24821e-15
37650	4.35	-1.85	0.307335	-5.49474e-16
37651	4.35	-1.8	0.123703	-4.28746e-15
37652	4.35	-1.75	0.034643	-1.21582e-15
37653	4.35	-1.7	0.247775	3.01885e-15
37654	4.35	-1.65	0.596227	1.43895e-15
37655	4.35	-1.6	0.61554	-1.7051e-15
37656	4.35	-1.55	0.33802	8.30586e-16
37657	4.35	-1.5	0.183427	-2.30066e-15
37658	4.35	-1.45	0.13835	3.2103e-15
37659	4.35	-1.4	0.0286417	-8.74474e-16
37660	4.35	-1.35	0.0480855	5.26922e-16
37661	4.35	-1.3	0.204747	2.21583e-15
37662	4.35	-1.25	0.190825	-1.22142e-15
37663	4.35	-1.2	0.0606972	-8.39498e-16
37664	4.35	-1.15	0.057352	1.52738e-15
37665	4.35	-1.1	0.120297	-1.36039e-15
37666	4.35	-1.05	0.126232	-1.42912e-15
37667	4.35	-1	0.0883237	-3.72368e-15
37668	4.35	-0.95	0.127251	3.85039e-15
37669	4.35	-0.9	0.290847	3.15147e-15
37670	4.35	-0.85	0.277489	-4.92138e-15
37671	4.35	-0.8	0.0569788	1.79913e-16
37672	4.35	-0.75	0.16223	1.68046e-16
37673	4.35	-0.7	0.437991	-1.04351e-14
37674	4.35	-0.65	0.392694	-3.23184e-16
37675	4.35	-0.6	0.751227	4.64044e-15
37676	4.35	-0.55	1.75299	1.2519e-14
37677	4.35	-0.5	1.81751	-1.45614e-14
37678	4.35	-0.45	0.697424	2.97615e-15
37679	4.35	-0.4	0.244904	-1.75706e-15
37680	4.35	-0.35	0.650465	-9.50163e-15
37681	4.35	-0.3	0.508178	8.94593e-15
37682	4.35	-0.25	0.0464338	-8.64591e-16
37683	4.35	-0.2	0.140801	-5.19243e-15
37684	4.35	-0.15	0.282071	-2.80825e-15
37685	4.35	-0.1	0.107698	-2.27641e-15
37686	4.35	-0.05	0.108899	-9.08059e-16
37687	4.35	0	0.257561	1.34057e-15
37688	4.35	0.05	0.284369	-1.65257e-15
37689	4.35	0.1	0.257765	1.54529e-16
37690	4.35	0.15	0.0964336	1.31218e-15
37691	4.35	0.2	0.0391479	-5.64912e-15
37692	4.35	0.25	0.473817	3.15353e-15
37693	4.35	0.3	0.744706	-4.11999e-15
37694	4.35	0.35	0.348089	1.00262e-15
37695	4.35	0.4	0.0571898	-1.13128e-15
37696	4.35	0.45	0.151958	-1.72052e-16
37697	4.35	0.5	0.104332	-1.24115e-15
37698	4.35	0.55	0.0621355	1.08135e-15
37699	4.35	0.6	0.250056	1.74296e-16
37700	4.35	0.65	0.281939	-4.85757e-15
37701	4.35	0.7	0.0963872	-2.40869e-15
37702	4.35	0.75	0.0199123	-5.8381e-16
37703	4.35	0.8	0.10304	2.86376e-15
37704	4.35	0.85	0.17207	1.11721e-15
37705	4.35	0.9	0.139249	-1.91769e-15
37706	4.35	0.95	0.0801438	-2.33257e-15
37707	4.35	1	0.0244227	1.08817e-15
37708	4.35	1.05	0.0214689	9.56852e-16
37709	4.35	1.1	0.302628	-7.10261e-16
37710	4.35	1.15	0.676692	9.52645e-16
37711	4.35	1.2	0.665198	-6.45649e-15
37712	4.35	1.25	0.542555	-2.03975e-15
37713	4.35	1.3	0.678493	5.90528e-15
37714	4.35	1.35	0.655663	-4.06728e-15
37715	4.35	1.4	0.320934	2.06992e-15
37716	4.35	1.45	0.114989	9.19403e-18
37717	4.35	1.5	0.133293	1.98496e-15
37718	4.35	1.55	0.181438	-9.60126e-16
37719	4.35	1.6	0.166166	-2.93984e-15
37720	4.35	1.65	0.0682525	-2.73683e-15
37721	4.35	1.7	0.00400626	5.34165e-16
37722	4.35	1.75	0.0118466	4.77569e-16
37723	4.35	1.8	0.00879883	-5.24927e-16
37724	4.35	1.85	0.089339	-1.84575e-15
37725	4.35	1.9	0.210791	-3.1199e-16
37726	4.35	1.95	0.130491	3.42278e-15
37727	4.35	2	0.0222865	-2.02355e-16
37728	4.35	2.05	0.125138	-2.83224e-15
37729	4.35	2.1	0.152383	-2.16186e-15
37730	4.35	2.15	0.0252807	7.87695e-16
37731	4.35	2.2	0.164126	-2.67555e-15
37732	4.35	2.25	0.49198	7.25951e-15
37733	4.35	2.3	0.452449	5.50263e-15
37734	4.35	2.35	0.128351	2.04975e-15
37735	4.35	2.4	0.0926093	-1.46888e-16
37736	4.35	2.45	0.339218	5.95704e-15
37737	4.35	2.5	0.430014	-3.73646e-15
37738	4.35	2.55	0.332324	-2.65586e-16
37739	4.35	2.6	0.234332	-2.74242e-15
37740	4.35	2.65	0.0896426	2.25375e-15
37741	4.35	2.7	0.0349398	-2.13822e-15
37742	4.35	2.75	0.402933	-7.48143e-16
37743	4.35	2.8	0.857391	1.09643e-15
37744	4.35	2.85	0.724432	-8.9464e-16
37745	4.35	2.9	0.301603	2.93277e-15
37746	4.35	2.95	0.319374	1.29675e-15
37747	4.35	3	0.473172	2.44475e-15
37748	4.35	3.05	0.209323	-1.43096e-14
37749	4.35	3.1	0.00883475	-7.50268e-16
37750	4.35	3.15	0.224443	-5.11548e-15
37751	4.35	3.2	0.265583	-2.04958e-16
37752	4.35	3.25	0.0575769	-7.32791e-16
37753	4.35	3.3	0.119856	-1.13637e-15
37754	4.35	3.35	0.221518	3.62505e-15
37755	4.35	3.4	0.0945122	-2.48091e-15
37756	4.35	3.45	0.0977632	2.17788e-15
37757	4.35	3.5	0.168146	-3.12873e-15
37758	4.35	3.55	0.0872186	-1.26522e-15
37759	4.35	3.6	0.0612787	-2.29894e-16
37760	4.35	3.65	0.0471289	-4.56774e-16
37761	4.35	3.7	0.0727054	1.61006e-15
37762	4.35	3.75	0.32878	-4.4181e-15
37763	4.35	3.8	0.696464	-2.02937e-14
37764	4.35	3.85	1.61813	5.60631e-15
37765	4.35	3.9	2.81254	1.99931e-14
37766	4.35	3.95	2.22371	2.85799e-14
37767	4.35	4	0.435319	1.85321e-14
37768	4.35	4.05	0.433577	-7.80447e-15
37769	4.35	4.1	1.2114	5.51786e-16
37770	4.35	4.15	0.522076	-1.17955e-14
37771	4.35	4.2	0.137915	1.03945e-14
37772	4.35	4.25	0.80754	9.70811e-16
37773	4.35	4.3	0.575814	-5.00021e-15
37774	4.35	4.35	0.0221684	-2.39827e-15
37775	4.35	4.4	0.429642	-6.34834e-15
37776	4.35	4.45	0.74643	-9.22385e-16
37777	4.35	4.5	0.640289	4.39723e-15
37778	4.35	4.55	0.613783	6.03762e-15
37779	4.35	4.6	0.303033	3.35951e-16
37780	4.35	4.65	0.0891075	-1.77688e-15
37781	4.35	4.7	0.558996	3.91495e-15
37782	4.35	4.75	0.938873	9.58751e-15
37783	4.35	4.8	0.80856	2.1823e-15
37784	4.35	4.85	0.652606	-5.35618e-16
37785	4.35	4.9	0.515765	-3.44839e-15
37786	4.35	4.95	0.321049	7.97491e-15
37787	4.35	5	0.267977	2.25952e-15
37788	4.4	-5	0.0155719	-1.91719e-15
37789	4.4	-4.95	0.0756399	-2.04227e-15
37790	4.4	-4.9	0.133464	6.76195e-16
37791	4.4	-4.85	0.0872416	-1.21613e-15
37792	4.4	-4.8	0.0358577	4.98733e-18
37793	4.4	-4.75	0.201945	4.0694e-15
37794	4.4	-4.7	0.665131	-9.7652e-15
37795	4.4	-4.65	0.936494	-3.26389e-15
37796	4.4	-4.6	0.716792	3.21661e-16
37797	4.4	-4.55	0.369275	2.95257e-15
37798	4.4	-4.5	0.144794	6.29435e-15
37799	4.4	-4.45	0.0280075	-1.39065e-16
37800	4.4	-4.4	0.000767378	7.66423e-17
37801	4.4	-4.35	0.0216152	-1.32484e-15
37802	4.4	-4.3	0.222203	-8.70853e-16
37803	4.4	-4.25	0.521006	1.50419e-15
37804	4.4	-4.2	0.427587	-2.96148e-15
37805	4.4	-4.15	0.0837818	-2.49588e-15
37806	4.4	-4.1	0.0476202	3.33078e-15
37807	4.4	-4.05	0.127458	1.57608e-15
37808	4.4	-4	0.0901782	-3.54621e-16
37809	4.4	-3.95	0.157528	-8.65193e-17
37810	4.4	-3.9	0.162565	-3.98798e-15
37811	4.4	-3.85	0.0146537	2.61369e-15
37812	4.4	-3.8	0.102942	2.28064e-15
37813	4.4	-3.75	0.301604	6.0727e-15
37814	4.4	-3.7	0.299283	-2.14321e-15
37815	4.4	-3.65	0.32673	-1.22376e-15
37816	4.4	-3.6	0.348242	2.1684e-17
37817	4.4	-3.55	0.142315	3.98817e-15
37818	4.4	-3.5	0.0109645	7.25895e-16
37819	4.4	-3.45	0.0495562	-4.86113e-16
37820	4.4	-3.4	0.0521779	-4.65556e-16
37821	4.4	-3.35	0.21256	-4.55079e-15
37822	4.4	-3.3	0.461921	3.75121e-15
37823	4.4	-3.25	0.385234	-1.17158e-14
37824	4.4	-3.2	0.289704	-9.05179e-16
37825	4.4	-3.15	0.542158	1.40634e-15
37826	4.4	-3.1	0.673663	-1.73368e-15
37827	4.4	-3.05	0.504341	7.56799e-15
37828	4.4	-3	0.487743	6.30793e-15
37829	4.4	-2.95	0.573638	3.08781e-17
37830	4.4	-2.9	0.402119	-2.07057e-15
37831	4.4	-2.85	0.125599	4.60135e-17
37832	4.4	-2.8	0.00775122	4.85462e-16
37833	4.4	-2.75	0.0255708	-1.04708e-15
37834	4.4	-2.7	0.102243	2.30367e-15
37835	4.4	-2.65	0.145863	1.97962e-15
37836	4.4	-2.6	0.106299	1.1228e-16
37837	4.4	-2.55	0.0689741	-2.00083e-15
37838	4.4	-2.5	0.0467791	-1.81452e-16
37839	4.4	-2.45	0.0223822	-9.89139e-16
37840	4.4	-2.4	0.0956765	1.91396e-15
37841	4.4	-2.35	0.198994	-4.49306e-15
37842	4.4	-2.3	0.146247	-3.98639e-16
37843	4.4	-2.25	0.0535863	3.13681e-16
37844	4.4	-2.2	0.102783	1.35347e-15
37845	4.4	-2.15	0.170895	9.14416e-16
37846	4.4	-2.1	0.144255	-1.08329e-15
37847	4.4	-2.05	0.160189	1.81096e-15
37848	4.4	-2	0.323595	2.91195e-15
37849	4.4	-1.95	0.51155	5.87507e-16
37850	4.4	-1.9	0.559468	-4.66511e-16
37851	4.4	-1.85	0.462346	3.05819e-15
37852	4.4	-1.8	0.279429	7.27803e-16
37853	4.4	-1.75	0.0744858	9.84586e-16
37854	4.4	-1.7	0.0495019	2.89786e-16
37855	4.4	-1.65	0.279321	-7.3149e-16
37856	4.4	-1.6	0.407941	1.04014e-15
37857	4.4	-1.55	0.217135	2.66167e-15
37858	4.4	-1.5	0.0295128	-1.46237e-16
37859	4.4	-1.45	0.0333784	-8.03741e-16
37860	4.4	-1.4	0.0296337	-3.29185e-16
37861	4.4	-1.35	0.00755498	-6.74157e-17
37862	4.4	-1.3	0.0590767	-1.29222e-15
37863	4.4	-1.25	0.0570733	-1.40816e-16
37864	4.4	-1.2	0.029511	5.5947e-16
37865	4.4	-1.15	0.125476	2.57158e-15
37866	4.4	-1.1	0.195193	6.80901e-16
37867	4.4	-1.05	0.123819	-3.43343e-15
37868	4.4	-1	0.056313	-2.63006e-16
37869	4.4	-0.95	0.0682052	-2.79569e-15
37870	4.4	-0.9	0.164007	-7.17915e-16
37871	4.4	-0.85	0.228873	2.46084e-15
37872	4.4	-0.8	0.119826	1.39859e-15
37873	4.4	-0.75	0.163261	-1.66146e-15
37874	4.4	-0.7	0.464772	5.35566e-15
37875	4.4	-0.65	0.41352	8.47776e-15
37876	4.4	-0.6	0.284099	-5.70507e-15
37877	4.4	-0.55	0.967573	-6.78455e-15
37878	4.4	-0.5	1.59771	6.99901e-16
37879	4.4	-0.45	0.98194	-5.7596e-15
37880	4.4	-0.4	0.14322	2.04829e-15
37881	4.4	-0.35	0.160124	1.01302e-14
37882	4.4	-0.3	0.331153	1.23646e-15
37883	4.4	-0.25	0.234815	-2.35106e-15
37884	4.4	-0.2	0.280425	4.85879e-15
37885	4.4	-0.15	0.286877	-2.34563e-15
